Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Sales_Amount,Profit,Year,Month,Month_Name,YearMonth,Profit_Margin,Revenue_Tier
ORD-101909,2022-10-24,South,Office Supplies,Printer Paper,2,13.6,5.13,2022,10,Oct,2022-10,37.72,Low
ORD-101910,2022-11-23,West,Clothing,Blazer,1,70.55,24.3,2022,11,Nov,2022-11,34.44,Mid
ORD-101911,2023-07-16,West,Food & Bev,Green Tea,3,14.88,5.9,2023,7,Jul,2023-07,39.65,Low
ORD-101912,2023-03-30,East,Food & Bev,Coffee Beans,2,24.4,7.75,2023,3,Mar,2023-03,31.76,Low
ORD-101913,2023-06-24,North,Office Supplies,Highlighters,1,5.69,1.76,2023,6,Jun,2023-06,30.93,Low
ORD-101914,2023-06-14,North,Food & Bev,Green Tea,6,26.1,7.76,2023,6,Jun,2023-06,29.73,Low
ORD-101915,2023-11-23,West,Furniture,Office Chair,2,125.48,41.57,2023,11,Nov,2023-11,33.13,Mid
ORD-101916,2023-05-25,North,Furniture,Office Chair,3,161.04,45.84,2023,5,May,2023-05,28.46,High
ORD-101917,2024-04-14,North,Furniture,Standing Desk,2,165.28,39.25,2024,4,Apr,2024-04,23.75,High
ORD-101918,2022-07-09,East,Office Supplies,Notebook,1,10.8,3.99,2022,7,Jul,2022-07,36.94,Low
ORD-101919,2023-03-14,Central,Furniture,Office Chair,1,52.88,18.43,2023,3,Mar,2023-03,34.85,Mid
ORD-101920,2023-04-27,West,Electronics,Tablet,3,206.94,50.27,2023,4,Apr,2023-04,24.29,High
ORD-101921,2023-04-03,Central,Clothing,Jacket,2,44.29,11.0725,2023,4,Apr,2023-04,25.0,Low
ORD-101922,2023-03-14,North,Food & Bev,Green Tea,3,18.27,8.96,2023,3,Mar,2023-03,49.04,Low
ORD-101923,2023-12-11,Central,Food & Bev,Coffee Beans,3,46.47,18.12,2023,12,Dec,2023-12,38.99,Low
ORD-101924,2023-06-30,South,Office Supplies,Stapler,6,89.28,24.28,2023,6,Jun,2023-06,27.2,Mid
ORD-101925,2023-07-25,West,Office Supplies,Stapler,1,13.68,4.02,2023,7,Jul,2023-07,29.39,Low
ORD-101926,2024-03-21,West,Electronics,Monitor,4,194.56,41.72,2024,3,Mar,2024-03,21.44,High
ORD-101927,2023-04-28,North,Food & Bev,Sparkling Water,1,2.56,1.25,2023,4,Apr,2023-04,48.83,Low
ORD-101928,2024-10-01,North,Clothing,Blazer,1,57.75,29.13,2024,10,Oct,2024-10,50.44,Mid
ORD-101929,2022-02-02,East,Electronics,Keyboard,2,39.34,6.1,2022,2,Feb,2022-02,15.51,Low
ORD-101930,2024-06-22,West,Clothing,Dress Shirt,1,43.84,25.36,2024,6,Jun,2024-06,57.85,Low
ORD-101931,2023-05-25,East,Furniture,Bookshelf,1,42.45,15.42,2023,5,May,2023-05,36.33,Low
ORD-101932,2024-04-18,East,Clothing,Boots,3,153.27,65.88,2024,4,Apr,2024-04,42.98,High
ORD-101933,2023-02-12,East,Furniture,Office Chair,6,325.02,115.03,2023,2,Feb,2023-02,35.39,High
ORD-101934,2022-12-21,East,Food & Bev,Coffee Beans,4,51.04,23.23,2022,12,Dec,2022-12,45.51,Mid
ORD-101935,2022-11-17,North,Clothing,Boots,5,271.4,116.44,2022,11,Nov,2022-11,42.9,High
ORD-101936,2023-01-08,West,Electronics,Laptop,2,283.98,53.0,2023,1,Jan,2023-01,18.66,High
ORD-101937,2023-04-07,North,Office Supplies,Stapler,1,13.28,4.75,2023,4,Apr,2023-04,35.77,Low
ORD-101938,2024-01-02,South,Food & Bev,Coffee Beans,4,41.08,12.14,2024,1,Jan,2024-01,29.55,Low
ORD-101939,2022-09-28,East,Clothing,Jeans,3,107.85,46.44,2022,9,Sep,2022-09,43.06,Mid
ORD-101940,2023-01-14,East,Furniture,Standing Desk,3,247.23,61.02,2023,1,Jan,2023-01,24.68,High
ORD-101941,2022-10-03,South,Office Supplies,Pen Set,3,25.14,9.96,2022,10,Oct,2022-10,39.62,Low
ORD-101942,2023-08-18,Central,Office Supplies,Printer Paper,1,5.5,2.07,2023,8,Aug,2023-08,37.64,Low
ORD-101943,2022-10-15,Central,Clothing,Blazer,2,122.06,43.47,2022,10,Oct,2022-10,35.61,Mid
ORD-101944,2024-10-05,North,Food & Bev,Green Tea,1,4.94,2.07,2024,10,Oct,2024-10,41.9,Low
ORD-101945,2022-06-14,South,Furniture,Whiteboard,1,25.6,9.92,2022,6,Jun,2022-06,38.75,Low
ORD-101946,2023-02-08,East,Office Supplies,Notebook,1,10.14,3.46,2023,2,Feb,2023-02,34.12,Low
ORD-101947,2024-02-28,North,Clothing,T-Shirt,2,38.78,21.39,2024,2,Feb,2024-02,55.16,Low
ORD-101948,2023-12-14,West,Electronics,Tablet,2,153.0,28.77,2023,12,Dec,2023-12,18.8,High
ORD-101949,2024-05-31,West,Office Supplies,Binder,5,46.7,16.57,2024,5,May,2024-05,35.48,Low
ORD-101950,2023-07-31,West,Food & Bev,Energy Drink,2,6.42,2.82,2023,7,Jul,2023-07,43.93,Low
ORD-101951,2023-03-03,West,Food & Bev,Energy Drink,4,14.6,5.37,2023,3,Mar,2023-03,36.78,Low
ORD-101952,2024-06-04,West,Clothing,Sneakers,1,56.69,25.92,2024,6,Jun,2024-06,45.72,Mid
ORD-101953,2024-01-10,West,Food & Bev,Green Tea,1,4.34,1.28,2024,1,Jan,2024-01,29.49,Low
ORD-101954,2023-08-02,North,Furniture,Bookshelf,1,39.4,11.38,2023,8,Aug,2023-08,28.88,Low
ORD-101955,2023-09-11,West,Office Supplies,Pen Set,1,9.01,3.6,2023,9,Sep,2023-09,39.96,Low
ORD-101956,2022-11-28,East,Clothing,Jeans,1,29.38,14.28,2022,11,Nov,2022-11,48.6,Low
ORD-101957,2023-06-07,South,Office Supplies,Printer Paper,2,11.2,3.54,2023,6,Jun,2023-06,31.61,Low
ORD-101958,2023-03-28,Central,Clothing,Blazer,2,140.86,69.29,2023,3,Mar,2023-03,49.19,Mid
ORD-101959,2024-04-22,East,Furniture,Bookshelf,1,42.84,12.08,2024,4,Apr,2024-04,28.2,Low
ORD-101960,2023-07-20,North,Clothing,Blazer,2,136.48,74.7,2023,7,Jul,2023-07,54.73,Mid
ORD-101961,2022-07-11,West,Office Supplies,Notebook,3,26.07,8.38,2022,7,Jul,2022-07,32.14,Low
ORD-101962,2022-12-25,Central,Food & Bev,Energy Drink,2,5.94,2.5,2022,12,Dec,2022-12,42.09,Low
ORD-101963,2024-05-18,Central,Electronics,Tablet,1,74.28,16.58,2024,5,May,2024-05,22.32,Mid
ORD-101964,2023-05-12,North,Food & Bev,Green Tea,1,44.29,11.0725,2023,5,May,2023-05,25.0,Low
ORD-101965,2024-03-26,East,Clothing,Dress Shirt,1,42.9,17.32,2024,3,Mar,2024-03,40.37,Low
ORD-101966,2023-12-10,West,Furniture,Bookshelf,2,80.84,26.27,2023,12,Dec,2023-12,32.5,Mid
ORD-101967,2023-04-11,North,Furniture,Sofa,2,138.36,51.1,2023,4,Apr,2023-04,36.93,Mid
ORD-101968,2023-05-01,West,Clothing,Jacket,6,321.48,121.33,2023,5,May,2023-05,37.74,High
ORD-101969,2024-06-27,East,Furniture,Filing Cabinet,2,76.82,27.0,2024,6,Jun,2024-06,35.15,Mid
ORD-101970,2024-02-12,North,Clothing,Sneakers,2,100.64,41.51,2024,2,Feb,2024-02,41.25,Mid
ORD-101971,2022-10-28,East,Clothing,Dress Shirt,10,306.9,160.81,2022,10,Oct,2022-10,52.4,High
ORD-101972,2022-11-28,South,Furniture,Office Chair,5,274.25,87.12,2022,11,Nov,2022-11,31.77,High
ORD-101973,2022-10-03,East,Furniture,Bookshelf,3,116.04,30.8,2022,10,Oct,2022-10,26.54,Mid
ORD-101974,2023-10-05,Central,Food & Bev,Coffee Beans,1,12.4,5.06,2023,10,Oct,2023-10,40.81,Low
ORD-101975,2022-10-26,West,Electronics,Mouse,1,12.73,2.72,2022,10,Oct,2022-10,21.37,Low
ORD-101976,2023-07-20,Central,Office Supplies,Stapler,4,49.68,21.99,2023,7,Jul,2023-07,44.26,Low
ORD-101977,2022-12-15,North,Office Supplies,Highlighters,1,4.62,1.31,2022,12,Dec,2022-12,28.35,Low
ORD-101978,2023-08-23,East,Clothing,Boots,4,222.12,80.81,2023,8,Aug,2023-08,36.38,High
ORD-101979,2024-02-20,West,Furniture,Office Chair,10,670.2,199.22,2024,2,Feb,2024-02,29.73,Premium
ORD-101980,2022-08-19,Central,Furniture,Bookshelf,2,90.72,23.19,2022,8,Aug,2022-08,25.56,Mid
ORD-101981,2023-07-14,East,Electronics,Tablet,2,111.8,25.76,2023,7,Jul,2023-07,23.04,Mid
ORD-101982,2024-09-04,East,Furniture,Lamp,4,75.92,16.22,2024,9,Sep,2024-09,21.36,Mid
ORD-101983,2023-03-18,South,Food & Bev,Granola Mix,3,20.79,8.04,2023,3,Mar,2023-03,38.67,Low
ORD-101984,2023-08-13,North,Electronics,Laptop,3,386.61,93.58,2023,8,Aug,2023-08,24.21,High
ORD-101985,2023-12-11,East,Food & Bev,Granola Mix,1,7.43,2.52,2023,12,Dec,2023-12,33.92,Low
ORD-101986,2023-06-28,South,Food & Bev,Energy Drink,2,7.48,3.38,2023,6,Jun,2023-06,45.19,Low
ORD-101987,2023-06-18,East,Food & Bev,Granola Mix,1,6.56,2.93,2023,6,Jun,2023-06,44.66,Low
ORD-101988,2024-01-10,West,Food & Bev,Granola Mix,3,17.07,8.23,2024,1,Jan,2024-01,48.21,Low
ORD-101989,2023-09-28,East,Office Supplies,Printer Paper,1,6.55,2.37,2023,9,Sep,2023-09,36.18,Low
ORD-101990,2022-06-25,Central,Furniture,Standing Desk,1,101.88,37.54,2022,6,Jun,2022-06,36.85,Mid
ORD-101991,2022-09-14,East,Furniture,Filing Cabinet,5,162.9,55.22,2022,9,Sep,2022-09,33.9,High
ORD-101992,2024-01-25,West,Clothing,Blazer,6,366.18,134.21,2024,1,Jan,2024-01,36.65,High
ORD-101993,2023-09-25,North,Clothing,Boots,2,100.02,37.01,2023,9,Sep,2023-09,37.0,Mid
ORD-101994,2023-07-26,North,Furniture,Filing Cabinet,2,66.48,20.02,2023,7,Jul,2023-07,30.11,Mid
ORD-101995,2023-03-06,South,Electronics,Tablet,1,62.03,14.06,2023,3,Mar,2023-03,22.67,Mid
ORD-101996,2024-09-19,East,Furniture,Lamp,1,25.61,7.21,2024,9,Sep,2024-09,28.15,Low
ORD-101997,2024-06-10,South,Furniture,Standing Desk,5,555.15,168.58,2024,6,Jun,2024-06,30.37,Premium
ORD-101998,2024-01-19,North,Furniture,Sofa,8,709.12,188.67,2024,1,Jan,2024-01,26.61,Premium
ORD-101999,2022-09-18,South,Furniture,Lamp,5,111.7,32.05,2022,9,Sep,2022-09,28.69,Mid
ORD-102000,2023-07-17,East,Food & Bev,Granola Mix,1,7.78,2.55,2023,7,Jul,2023-07,32.78,Low
ORD-102001,2022-05-03,East,Office Supplies,Stapler,4,51.96,20.63,2022,5,May,2022-05,39.7,Mid
ORD-102002,2023-07-31,North,Electronics,Laptop,3,401.43,88.72,2023,7,Jul,2023-07,22.1,High
ORD-102003,2024-02-21,North,Food & Bev,Energy Drink,5,18.6,7.5,2024,2,Feb,2024-02,40.32,Low
ORD-102004,2023-09-14,West,Electronics,Monitor,4,203.44,57.35,2023,9,Sep,2023-09,28.19,High
ORD-102005,2023-07-22,North,Electronics,Mouse,2,30.58,6.82,2023,7,Jul,2023-07,22.3,Low
ORD-102006,2023-01-03,East,Electronics,Tablet,3,185.61,41.84,2023,1,Jan,2023-01,22.54,High
ORD-102007,2024-01-02,South,Electronics,Keyboard,5,85.65,20.16,2024,1,Jan,2024-01,23.54,Mid
ORD-102008,2023-10-16,South,Office Supplies,Notebook,1,11.28,3.58,2023,10,Oct,2023-10,31.74,Low
ORD-102009,2023-12-12,North,Clothing,T-Shirt,10,153.6,60.56,2023,12,Dec,2023-12,39.43,High
ORD-102010,2022-10-09,South,Office Supplies,Printer Paper,1,5.93,1.94,2022,10,Oct,2022-10,32.72,Low
ORD-102011,2023-05-22,West,Furniture,Lamp,4,84.28,29.99,2023,5,May,2023-05,35.58,Mid
ORD-102012,2023-01-02,East,Food & Bev,Green Tea,2,11.92,4.31,2023,1,Jan,2023-01,36.16,Low
ORD-102013,2024-10-09,South,Electronics,Mouse,3,43.53,8.8,2024,10,Oct,2024-10,20.22,Low
ORD-102014,2023-06-14,South,Clothing,T-Shirt,4,70.72,26.02,2023,6,Jun,2023-06,36.79,Mid
ORD-102015,2023-03-13,North,Food & Bev,Coffee Beans,2,29.72,11.11,2023,3,Mar,2023-03,37.38,Low
ORD-102016,2023-12-20,South,Food & Bev,Sparkling Water,1,2.53,0.9,2023,12,Dec,2023-12,35.57,Low
ORD-102017,2023-05-13,South,Electronics,Headphones,1,31.19,8.19,2023,5,May,2023-05,26.26,Low
ORD-102018,2024-06-26,West,Furniture,Lamp,3,60.3,13.46,2024,6,Jun,2024-06,22.32,Mid
ORD-102019,2023-08-07,North,Furniture,Whiteboard,5,136.55,35.58,2023,8,Aug,2023-08,26.06,Mid
ORD-102020,2022-03-10,West,Office Supplies,Printer Paper,1,5.29,1.47,2022,3,Mar,2022-03,27.79,Low
ORD-102021,2023-02-23,North,Office Supplies,Printer Paper,2,11.22,2.82,2023,2,Feb,2023-02,25.13,Low
ORD-102022,2024-05-30,South,Electronics,Monitor,3,108.18,20.81,2024,5,May,2024-05,19.24,Mid
ORD-102023,2023-11-30,North,Furniture,Filing Cabinet,4,121.64,36.78,2023,11,Nov,2023-11,30.24,Mid
ORD-102024,2023-07-22,East,Food & Bev,Granola Mix,1,5.78,1.97,2023,7,Jul,2023-07,34.08,Low
ORD-102025,2024-02-18,Central,Food & Bev,Coffee Beans,2,30.4,15.17,2024,2,Feb,2024-02,49.9,Low
ORD-102026,2023-11-20,South,Food & Bev,Protein Bar,1,1.9,0.97,2023,11,Nov,2023-11,51.05,Low
ORD-102027,2022-10-27,North,Office Supplies,Pen Set,2,16.86,6.15,2022,10,Oct,2022-10,36.48,Low
ORD-102028,2023-01-16,Central,Food & Bev,Sparkling Water,2,3.64,1.61,2023,1,Jan,2023-01,44.23,Low
ORD-102029,2023-10-14,Central,Office Supplies,Tape,3,11.07,4.72,2023,10,Oct,2023-10,42.64,Low
ORD-102030,2024-04-15,South,Furniture,Sofa,5,476.0,129.65,2024,4,Apr,2024-04,27.24,High
ORD-102031,2023-07-20,Central,Furniture,Sofa,2,146.48,42.76,2023,7,Jul,2023-07,29.19,Mid
ORD-102032,2024-03-10,West,Clothing,Sneakers,2,120.7,59.78,2024,3,Mar,2024-03,49.53,Mid
ORD-102033,2022-11-23,East,Electronics,Tablet,1,61.76,14.82,2022,11,Nov,2022-11,24.0,Mid
ORD-102034,2022-08-12,West,Office Supplies,Notebook,1,10.75,3.9,2022,8,Aug,2022-08,36.28,Low
ORD-102035,2022-07-21,North,Clothing,Boots,1,60.74,22.46,2022,7,Jul,2022-07,36.98,Mid
ORD-102036,2023-11-07,Central,Clothing,Sneakers,2,124.04,56.2,2023,11,Nov,2023-11,45.31,Mid
ORD-102037,2023-07-26,West,Electronics,Laptop,2,242.2,40.61,2023,7,Jul,2023-07,16.77,High
ORD-102038,2023-10-18,South,Electronics,Keyboard,3,51.51,10.69,2023,10,Oct,2023-10,20.75,Mid
ORD-102039,2024-04-04,West,Clothing,Sneakers,5,238.5,78.7,2024,4,Apr,2024-04,33.0,High
ORD-102040,2022-07-18,South,Clothing,Jeans,3,76.86,38.51,2022,7,Jul,2022-07,50.1,Mid
ORD-102041,2022-06-27,West,Furniture,Office Chair,4,231.92,71.23,2022,6,Jun,2022-06,30.71,High
ORD-102042,2022-03-29,North,Clothing,Sneakers,1,52.65,18.73,2022,3,Mar,2022-03,35.57,Mid
ORD-102043,2023-09-09,North,Clothing,Boots,1,49.23,15.89,2023,9,Sep,2023-09,32.28,Low
ORD-102044,2024-06-11,Central,Electronics,Laptop,6,742.14,117.03,2024,6,Jun,2024-06,15.77,Premium
ORD-102045,2023-04-25,South,Office Supplies,Notebook,1,10.27,3.53,2023,4,Apr,2023-04,34.37,Low
ORD-102046,2023-01-03,North,Office Supplies,Highlighters,4,18.2,5.77,2023,1,Jan,2023-01,31.7,Low
ORD-102047,2023-08-04,East,Clothing,Blazer,2,134.02,53.2,2023,8,Aug,2023-08,39.7,Mid
ORD-102048,2022-07-24,North,Clothing,Boots,1,60.62,33.54,2022,7,Jul,2022-07,55.33,Mid
ORD-102049,2022-03-13,East,Office Supplies,Tape,1,4.78,2.08,2022,3,Mar,2022-03,43.51,Low
ORD-102050,2023-05-10,East,Food & Bev,Green Tea,5,22.5,7.25,2023,5,May,2023-05,32.22,Low
ORD-102051,2022-12-19,East,Clothing,Sneakers,2,95.04,54.34,2022,12,Dec,2022-12,57.18,Mid
ORD-102052,2023-09-30,West,Electronics,Mouse,2,30.1,6.07,2023,9,Sep,2023-09,20.17,Low
ORD-102053,2023-05-16,South,Food & Bev,Protein Bar,4,9.36,4.22,2023,5,May,2023-05,45.09,Low
ORD-102054,2024-03-06,West,Clothing,Jacket,4,229.0,115.71,2024,3,Mar,2024-03,50.53,High
ORD-102055,2023-01-28,North,Electronics,Headphones,2,57.82,13.49,2023,1,Jan,2023-01,23.33,Mid
ORD-102056,2022-06-18,East,Food & Bev,Granola Mix,2,12.86,4.09,2022,6,Jun,2022-06,31.8,Low
ORD-102057,2023-03-04,East,Office Supplies,Stapler,4,44.44,17.88,2023,3,Mar,2023-03,40.23,Low
ORD-102058,2022-11-12,North,Furniture,Whiteboard,1,33.47,10.4,2022,11,Nov,2022-11,31.07,Low
ORD-102059,2023-12-24,East,Office Supplies,Stapler,1,11.34,3.15,2023,12,Dec,2023-12,27.78,Low
ORD-102060,2024-01-06,North,Electronics,Keyboard,1,19.84,5.21,2024,1,Jan,2024-01,26.26,Low
ORD-102061,2022-04-12,East,Clothing,Blazer,2,134.72,42.79,2022,4,Apr,2022-04,31.76,Mid
ORD-102062,2023-07-28,South,Clothing,Boots,1,61.98,22.5,2023,7,Jul,2023-07,36.3,Mid
ORD-102063,2022-12-21,Central,Office Supplies,Binder,1,9.96,4.13,2022,12,Dec,2022-12,41.47,Low
ORD-102064,2024-08-22,North,Furniture,Whiteboard,1,34.32,9.71,2024,8,Aug,2024-08,28.29,Low
ORD-102065,2022-12-01,North,Furniture,Filing Cabinet,1,30.21,11.2,2022,12,Dec,2022-12,37.07,Low
ORD-102066,2023-05-28,East,Food & Bev,Green Tea,1,5.28,2.21,2023,5,May,2023-05,41.86,Low
ORD-102067,2022-12-03,Central,Food & Bev,Sparkling Water,2,4.26,1.35,2022,12,Dec,2022-12,31.69,Low
ORD-102068,2022-12-10,South,Office Supplies,Pen Set,4,31.12,11.0,2022,12,Dec,2022-12,35.35,Low
ORD-102069,2023-09-24,West,Electronics,Headphones,6,180.36,46.83,2023,9,Sep,2023-09,25.96,High
ORD-102070,2022-07-30,West,Food & Bev,Granola Mix,4,30.52,9.68,2022,7,Jul,2022-07,31.72,Low
ORD-102071,2023-01-09,West,Clothing,Sneakers,2,102.82,57.84,2023,1,Jan,2023-01,56.25,Mid
ORD-102072,2023-04-20,North,Electronics,Monitor,2,74.38,17.5,2023,4,Apr,2023-04,23.53,Mid
ORD-102073,2024-08-28,East,Clothing,T-Shirt,1,17.74,7.89,2024,8,Aug,2024-08,44.48,Low
ORD-102074,2024-04-30,West,Electronics,Headphones,3,87.09,22.44,2024,4,Apr,2024-04,25.77,Mid
ORD-102075,2024-04-03,South,Food & Bev,Sparkling Water,4,7.96,4.11,2024,4,Apr,2024-04,51.63,Low
ORD-102076,2023-07-26,East,Office Supplies,Binder,2,16.72,5.28,2023,7,Jul,2023-07,31.58,Low
ORD-102077,2023-04-23,East,Clothing,Boots,1,53.9,17.41,2023,4,Apr,2023-04,32.3,Mid
ORD-102078,2024-09-15,East,Clothing,Jacket,3,137.22,76.01,2024,9,Sep,2024-09,55.39,Mid
ORD-102079,2022-12-04,East,Office Supplies,Tape,2,7.8,2.96,2022,12,Dec,2022-12,37.95,Low
ORD-102080,2022-08-03,East,Electronics,Webcam,4,69.2,14.95,2022,8,Aug,2022-08,21.6,Mid
ORD-102081,2022-11-13,North,Furniture,Lamp,1,18.28,3.91,2022,11,Nov,2022-11,21.39,Low
ORD-102082,2023-10-13,West,Furniture,Bookshelf,2,61.98,14.55,2023,10,Oct,2023-10,23.48,Mid
ORD-102083,2022-10-13,Central,Electronics,Monitor,2,79.48,12.76,2022,10,Oct,2022-10,16.05,Mid
ORD-102084,2022-10-25,West,Electronics,Mouse,1,14.12,3.63,2022,10,Oct,2022-10,25.71,Low
ORD-102085,2023-05-19,West,Clothing,Jeans,1,36.8,15.54,2023,5,May,2023-05,42.23,Low
ORD-102086,2023-08-19,North,Furniture,Bookshelf,3,122.67,41.51,2023,8,Aug,2023-08,33.84,Mid
ORD-102087,2024-02-11,South,Clothing,Jacket,1,47.7,16.95,2024,2,Feb,2024-02,35.53,Low
ORD-102088,2023-06-25,East,Food & Bev,Energy Drink,1,2.86,1.34,2023,6,Jun,2023-06,46.85,Low
ORD-102089,2023-05-27,North,Clothing,Boots,2,132.82,50.16,2023,5,May,2023-05,37.77,Mid
ORD-102090,2023-03-06,South,Furniture,Bookshelf,2,83.06,30.64,2023,3,Mar,2023-03,36.89,Mid
ORD-102091,2023-10-24,North,Clothing,T-Shirt,2,32.02,12.87,2023,10,Oct,2023-10,40.19,Low
ORD-102092,2024-03-20,West,Furniture,Lamp,6,132.54,29.48,2024,3,Mar,2024-03,22.24,Mid
ORD-102093,2024-01-17,Central,Electronics,Laptop,3,458.7,74.29,2024,1,Jan,2024-01,16.2,High
ORD-102094,2023-08-27,West,Office Supplies,Stapler,1,14.86,5.25,2023,8,Aug,2023-08,35.33,Low
ORD-102095,2023-01-13,East,Electronics,Smartphone,2,167.54,38.32,2023,1,Jan,2023-01,22.87,High
ORD-102096,2023-10-19,East,Electronics,Smartphone,1,85.17,13.36,2023,10,Oct,2023-10,15.69,Mid
ORD-102097,2023-09-22,North,Office Supplies,Printer Paper,4,24.4,10.22,2023,9,Sep,2023-09,41.89,Low
ORD-102098,2022-07-24,West,Furniture,Office Chair,4,192.4,61.66,2022,7,Jul,2022-07,32.05,High
ORD-102099,2022-08-20,Central,Electronics,Smartphone,2,163.9,35.82,2022,8,Aug,2022-08,21.85,High
ORD-102100,2023-07-23,North,Furniture,Office Chair,1,46.93,12.65,2023,7,Jul,2023-07,26.96,Low
ORD-102101,2024-01-28,East,Clothing,T-Shirt,1,16.48,6.93,2024,1,Jan,2024-01,42.05,Low
ORD-102102,2024-06-22,North,Food & Bev,Sparkling Water,5,12.8,4.7,2024,6,Jun,2024-06,36.72,Low
ORD-102103,2023-02-23,West,Furniture,Office Chair,4,224.52,54.67,2023,2,Feb,2023-02,24.35,High
ORD-102104,2023-04-19,Central,Electronics,Keyboard,3,57.21,9.24,2023,4,Apr,2023-04,16.15,Mid
ORD-102105,2023-07-21,West,Office Supplies,Binder,1,10.36,4.38,2023,7,Jul,2023-07,42.28,Low
ORD-102106,2023-10-03,West,Office Supplies,Binder,3,26.1,6.87,2023,10,Oct,2023-10,26.32,Low
ORD-102107,2023-07-21,North,Electronics,Monitor,1,50.24,12.07,2023,7,Jul,2023-07,24.02,Mid
ORD-102108,2024-07-01,West,Furniture,Lamp,3,64.2,17.77,2024,7,Jul,2024-07,27.68,Mid
ORD-102109,2024-01-23,East,Furniture,Standing Desk,2,161.26,43.99,2024,1,Jan,2024-01,27.28,High
ORD-102110,2024-01-17,Central,Food & Bev,Coffee Beans,6,90.6,30.14,2024,1,Jan,2024-01,33.27,Mid
ORD-102111,2023-11-27,East,Electronics,Webcam,1,18.66,4.69,2023,11,Nov,2023-11,25.13,Low
ORD-102112,2024-01-14,North,Food & Bev,Protein Bar,1,2.22,0.97,2024,1,Jan,2024-01,43.69,Low
ORD-102113,2023-02-20,Central,Clothing,Jeans,2,56.58,19.51,2023,2,Feb,2023-02,34.48,Mid
ORD-102114,2023-11-08,South,Food & Bev,Energy Drink,1,2.59,1.1,2023,11,Nov,2023-11,42.47,Low
ORD-102115,2022-12-14,North,Food & Bev,Coffee Beans,1,10.9,5.01,2022,12,Dec,2022-12,45.96,Low
ORD-102116,2022-10-07,North,Clothing,Jeans,1,26.1,13.2,2022,10,Oct,2022-10,50.57,Low
ORD-102117,2024-11-21,East,Food & Bev,Coffee Beans,10,140.7,58.66,2024,11,Nov,2024-11,41.69,Mid
ORD-102118,2023-02-09,East,Furniture,Office Chair,2,116.38,35.57,2023,2,Feb,2023-02,30.56,Mid
ORD-102119,2023-09-13,East,Furniture,Standing Desk,4,383.0,103.65,2023,9,Sep,2023-09,27.06,High
ORD-102120,2023-01-25,Central,Food & Bev,Green Tea,1,5.35,2.6,2023,1,Jan,2023-01,48.6,Low
ORD-102121,2022-12-16,North,Office Supplies,Highlighters,2,12.54,4.82,2022,12,Dec,2022-12,38.44,Low
ORD-102122,2022-05-05,Central,Food & Bev,Coffee Beans,4,58.52,18.4,2022,5,May,2022-05,31.44,Mid
ORD-102123,2024-09-21,West,Food & Bev,Coffee Beans,1,14.14,5.3,2024,9,Sep,2024-09,37.48,Low
ORD-102124,2023-10-30,South,Food & Bev,Coffee Beans,2,21.58,8.0,2023,10,Oct,2023-10,37.07,Low
ORD-102125,2023-10-23,East,Office Supplies,Tape,1,4.51,1.69,2023,10,Oct,2023-10,37.47,Low
ORD-102126,2023-03-15,Central,Electronics,Laptop,4,513.4,141.06,2023,3,Mar,2023-03,27.48,Premium
ORD-102127,2022-09-23,North,Clothing,T-Shirt,4,71.56,40.51,2022,9,Sep,2022-09,56.61,Mid
ORD-102128,2023-02-18,Central,Electronics,Mouse,1,13.88,2.29,2023,2,Feb,2023-02,16.5,Low
ORD-102129,2023-05-10,West,Clothing,Jeans,3,96.6,33.54,2023,5,May,2023-05,34.72,Mid
ORD-102130,2023-01-09,North,Furniture,Bookshelf,6,188.82,71.53,2023,1,Jan,2023-01,37.88,High
ORD-102131,2023-04-11,Central,Food & Bev,Green Tea,1,6.24,2.88,2023,4,Apr,2023-04,46.15,Low
ORD-102132,2022-06-24,East,Furniture,Bookshelf,1,41.84,15.73,2022,6,Jun,2022-06,37.6,Low
ORD-102133,2023-04-25,East,Office Supplies,Pen Set,1,8.26,2.65,2023,4,Apr,2023-04,32.08,Low
ORD-102134,2023-04-02,West,Furniture,Office Chair,3,143.16,54.52,2023,4,Apr,2023-04,38.08,Mid
ORD-102135,2022-07-10,Central,Furniture,Lamp,3,63.72,20.73,2022,7,Jul,2022-07,32.53,Mid
ORD-102136,2024-05-11,North,Furniture,Whiteboard,2,68.42,19.1,2024,5,May,2024-05,27.92,Mid
ORD-102137,2023-02-23,West,Clothing,Sneakers,1,45.13,15.52,2023,2,Feb,2023-02,34.39,Low
ORD-102138,2023-06-06,West,Electronics,Mouse,5,63.1,15.92,2023,6,Jun,2023-06,25.23,Mid
ORD-102139,2023-01-09,North,Furniture,Whiteboard,3,105.84,24.17,2023,1,Jan,2023-01,22.84,Mid
ORD-102140,2023-03-18,North,Food & Bev,Energy Drink,3,10.62,4.81,2023,3,Mar,2023-03,45.29,Low
ORD-102141,2023-10-27,South,Clothing,Jeans,5,164.5,93.35,2023,10,Oct,2023-10,56.75,High
ORD-102142,2023-09-09,West,Food & Bev,Protein Bar,5,11.65,5.08,2023,9,Sep,2023-09,43.61,Low
ORD-102143,2022-11-20,North,Electronics,Webcam,3,51.75,14.53,2022,11,Nov,2022-11,28.08,Mid
ORD-102144,2023-11-10,West,Clothing,Sneakers,2,114.9,58.73,2023,11,Nov,2023-11,51.11,Mid
